Cas9_type,Score
SpRY,2.0
SpRY,2.0
SpRY HF1,2275.0
SpRY HF1,36.0
SpRY HF1,34.0
SpRY HF1,20.0
SpRY HF1,15.0
SpRY HF1,14.0
SpRY HF1,12.0
SpRY HF1,9.0
SpRY HF1,8.0
SpRY HF1,7.0
SpRY HF1,6.0
SpRY HF1,6.0
SpRY HF1,4.0
SpRY HF1,4.0
SpRY HF1,2.0
Nme2Cas9,2566.0
Nme2Cas9,573.0
Nme2Cas9,76.0
Nme2Cas9,49.0
Nme2Cas9,36.0
Nme2Cas9,24.0
Nme2Cas9,17.0
Nme2Cas9,10.0
Nme2Cas9,6.0
Nme2Cas9,5.0
Nme2Cas9,4.0
eNme2-C,25828.0
eNme2-C,39.0
eNme2-C,14.0
eNme2-C,11.0
eNme2-C,6.0
eNme2-C,6.0
eNme2-C,5.0
eNme2-C,2.0
eNme2-C,2.0
eNme2-C,2.0
eNme2-C,2.0
eNme2-C.NR,112703.0
eNme2-C.NR,50.0
eNme2-C.NR,34.0
eNme2-C.NR,33.0
eNme2-C.NR,29.0
eNme2-C.NR,27.0
eNme2-C.NR,22.0
eNme2-C.NR,20.0
eNme2-C.NR,16.0
eNme2-C.NR,13.0
eNme2-C.NR,10.0
eNme2-C.NR,7.0
eNme2-C.NR,3.0
eNme2-C.NR,2.0
SpRY,46832.0
SpRY,673.0
SpRY,373.0
SpRY,368.0
SpRY,292.0
SpRY,47.0
SpRY,32.0
SpRY,29.0
SpRY,24.0
SpRY,24.0
SpRY,22.0
SpRY,19.0
SpRY,10.0
SpRY,4.0
SpRY,3.0
SpRY HF1,3.0
SpRY HF1,2.0
SpRY HF1,2.0
SpRY-Cas9,978.0
SpRY-Cas9,249.0
SpRY-Cas9,244.0
SpRY-Cas9,242.0
SpRY-Cas9,238.0
SpRY-Cas9,226.0
SpRY-Cas9,177.0
SpRY-Cas9,170.0
SpRY-Cas9,156.0
SpRY-Cas9,151.0
SpRY-Cas9,45.0
SpRY-Cas9,37.0
SpRY-Cas9,33.0
SpRY-Cas9,33.0
SpRY-Cas9,33.0
SpRY-Cas9,33.0
SpRY-Cas9,32.0
SpRY-Cas9,32.0
SpRY-Cas9,30.0
SpRY-Cas9,30.0
SpRY-Cas9,30.0
SpRY-Cas9,28.0
SpRY-Cas9,27.0
SpRY-Cas9,27.0
SpRY-Cas9,27.0
SpRY-Cas9,26.0
SpRY-Cas9,22.0
SpRY-Cas9,22.0
SpRY-Cas9,22.0
SpRY-Cas9,21.0
SpRY-Cas9,20.0
SpRY-Cas9,20.0
SpRY-Cas9,19.0
SpRY-Cas9,18.0
SpRY-Cas9,18.0
SpRY-Cas9,18.0
SpRY-Cas9,18.0
SpRY-Cas9,17.0
SpRY-Cas9,17.0
SpRY-Cas9,17.0
SpRY-Cas9,17.0
SpRY-Cas9,16.0
SpRY-Cas9,16.0
SpRY-Cas9,16.0
SpRY-Cas9,16.0
SpRY-Cas9,16.0
SpRY-Cas9,15.0
SpRY-Cas9,15.0
SpRY-Cas9,15.0
SpRY-Cas9,15.0
SpRY-Cas9,15.0
SpRY-Cas9,15.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,5.0
SpRY-Cas9,5.0
SpRY-Cas9,5.0
SpRY-Cas9,4457.0
SpRY-Cas9,526.0
SpRY-Cas9,389.0
SpRY-Cas9,188.0
SpRY-Cas9,186.0
SpRY-Cas9,134.0
SpRY-Cas9,126.0
SpRY-Cas9,122.0
SpRY-Cas9,114.0
SpRY-Cas9,103.0
SpRY-Cas9,93.0
SpRY-Cas9,92.0
SpRY-Cas9,80.0
SpRY-Cas9,78.0
SpRY-Cas9,77.0
SpRY-Cas9,47.0
SpRY-Cas9,38.0
SpRY-Cas9,36.0
SpRY-Cas9,35.0
SpRY-Cas9,35.0
SpRY-Cas9,32.0
SpRY-Cas9,28.0
SpRY-Cas9,25.0
SpRY-Cas9,25.0
SpRY-Cas9,23.0
SpRY-Cas9,22.0
SpRY-Cas9,21.0
SpRY-Cas9,20.0
SpRY-Cas9,20.0
SpRY-Cas9,16.0
SpRY-Cas9,16.0
SpRY-Cas9,16.0
SpRY-Cas9,15.0
SpRY-Cas9,15.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,13.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,5.0
SpRY-Cas9,5.0
SpRY-Cas9,5.0
SpRY-Cas9,7583.0
SpRY-Cas9,202.0
SpRY-Cas9,202.0
SpRY-Cas9,193.0
SpRY-Cas9,192.0
SpRY-Cas9,188.0
SpRY-Cas9,180.0
SpRY-Cas9,161.0
SpRY-Cas9,149.0
SpRY-Cas9,127.0
SpRY-Cas9,124.0
SpRY-Cas9,110.0
SpRY-Cas9,109.0
SpRY-Cas9,74.0
SpRY-Cas9,74.0
SpRY-Cas9,56.0
SpRY-Cas9,56.0
SpRY-Cas9,52.0
SpRY-Cas9,48.0
SpRY-Cas9,47.0
SpRY-Cas9,47.0
SpRY-Cas9,47.0
SpRY-Cas9,47.0
SpRY-Cas9,40.0
SpRY-Cas9,34.0
SpRY-Cas9,34.0
SpRY-Cas9,34.0
SpRY-Cas9,33.0
SpRY-Cas9,32.0
SpRY-Cas9,31.0
SpRY-Cas9,30.0
SpRY-Cas9,29.0
SpRY-Cas9,29.0
SpRY-Cas9,28.0
SpRY-Cas9,26.0
SpRY-Cas9,26.0
SpRY-Cas9,26.0
SpRY-Cas9,25.0
SpRY-Cas9,25.0
SpRY-Cas9,24.0
SpRY-Cas9,23.0
SpRY-Cas9,22.0
SpRY-Cas9,22.0
SpRY-Cas9,22.0
SpRY-Cas9,22.0
SpRY-Cas9,22.0
SpRY-Cas9,22.0
SpRY-Cas9,21.0
SpRY-Cas9,21.0
SpRY-Cas9,21.0
SpRY-Cas9,20.0
SpRY-Cas9,20.0
SpRY-Cas9,20.0
SpRY-Cas9,20.0
SpRY-Cas9,20.0
SpRY-Cas9,20.0
SpRY-Cas9,20.0
SpRY-Cas9,19.0
SpRY-Cas9,19.0
SpRY-Cas9,19.0
SpRY-Cas9,19.0
SpRY-Cas9,18.0
SpRY-Cas9,18.0
SpRY-Cas9,18.0
SpRY-Cas9,18.0
SpRY-Cas9,18.0
SpRY-Cas9,18.0
SpRY-Cas9,18.0
SpRY-Cas9,18.0
SpRY-Cas9,18.0
SpRY-Cas9,18.0
SpRY-Cas9,18.0
SpRY-Cas9,18.0
SpRY-Cas9,18.0
SpRY-Cas9,18.0
SpRY-Cas9,18.0
SpRY-Cas9,18.0
SpRY-Cas9,17.0
SpRY-Cas9,17.0
SpRY-Cas9,17.0
SpRY-Cas9,17.0
SpRY-Cas9,17.0
SpRY-Cas9,17.0
SpRY-Cas9,17.0
SpRY-Cas9,17.0
SpRY-Cas9,17.0
SpRY-Cas9,17.0
SpRY-Cas9,17.0
SpRY-Cas9,16.0
SpRY-Cas9,16.0
SpRY-Cas9,16.0
SpRY-Cas9,16.0
SpRY-Cas9,16.0
SpRY-Cas9,16.0
SpRY-Cas9,16.0
SpRY-Cas9,16.0
SpRY-Cas9,16.0
SpRY-Cas9,16.0
SpRY-Cas9,16.0
SpRY-Cas9,15.0
SpRY-Cas9,15.0
SpRY-Cas9,15.0
SpRY-Cas9,15.0
SpRY-Cas9,15.0
SpRY-Cas9,15.0
SpRY-Cas9,15.0
SpRY-Cas9,15.0
SpRY-Cas9,15.0
SpRY-Cas9,15.0
SpRY-Cas9,15.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,14.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,13.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,12.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,11.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,10.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,9.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,8.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,7.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpRY-Cas9,6.0
SpCas9,2043.0
SpCas9,369.0
SpCas9,75.0
SpCas9,31.0
SpCas9,24.0
SpCas9,19.0
SpCas9,9.0
SpCas9,2.0
AsCpf1,479.0
AsCpf1,1174.0
AsCpf1,783.0
AsCpf1,2.0
AsCpf1,790.0
AsCpf1,1222.0
AsCpf1,19.0
AsCpf1,5643.0
AsCpf1,1896.0
AsCpf1,8649.0
AsCpf1,7769.0
AsCpf1,7462.0
AsCpf1,5898.0
AsCpf1,1611.0
AsCpf1,1139.0
AsCpf1,3149.0
AsCpf1,2812.0
AsCpf1,2682.0
AsCpf1,2073.0
AsCpf1,1347.0
AsCpf1,723.0
AsCpf1,628.0
AsCpf1,575.0
AsCpf1,553.0
AsCpf1,471.0
AsCpf1,7966.0
AsCpf1,400.0
AsCpf1,2090.0
AsCpf1,5198.0
LbCas12a,424.0
LbCas12a,982.0
LbCas12a,206.0
LbCas12a,5.0
LbCas12a,1163.0
LbCas12a,946.0
LbCas12a,683.0
LbCas12a,2834.0
LbCas12a,2807.0
LbCas12a,4231.0
LbCas12a,3445.0
LbCas12a,3795.0
LbCas12a,1600.0
LbCas12a,6.0
LbCas12a,2237.0
LbCas12a,582.0
LbCas12a,1674.0
LbCas12a,1282.0
LbCas12a,5471.0
LbCas12a,4025.0
LbCas12a,2917.0
LbCas12a,1340.0
LbCas12a,1117.0
LbCas12a,1098.0
LbCas12a,1088.0
LbCas12a,857.0
LbCas12a,779.0
LbCas12a,752.0
LbCas12a,698.0
LbCas12a,11004.0
LbCas12a,719.0
LbCas12a,73.0
LbCas12a,14.0
LbCas12a,7.0
LbCas12a,4.0
LbCas12a,2076.0
LbCas12a,1284.0
LbCas12a,61.0
LbCas12a,31.0
LbCas12a,480.0
LbCas12a,4968.0
AsCpf1,1241.0
AsCpf1,399.0
AsCpf1,310.0
AsCpf1,2849.0
LbCas12a,499.0
LbCas12a,20.0
LbCas12a,394.0
LbCas12a,4.0
LbCas12a,1144.0
LbCas12a,9.0
LbCas12a,21.0
SpCas9,777.0
SpCas9,1354.0
SpCas9,880.0
SpCas9,466.0
SpCas9,311.0
SpCas9,233.0
SpCas9,124.0
SpCas9,30.0
SpCas9,14.0
SpCas9,12.0
SpCas9,1202.0
SpCas9,1192.0
SpCas9,352.0
SpCas9,281.0
SpCas9,277.0
SpCas9,263.0
SpCas9,158.0
SpCas9,119.0
SpCas9,72.0
SpCas9,20.0
SpCas9,7.0
SpCas9,2889.0
SpCas9,2716.0
SpCas9,1393.0
SpCas9,1369.0
SpCas9,1283.0
SpCas9,1016.0
SpCas9,941.0
SpCas9,816.0
SpCas9,692.0
SpCas9,604.0
SpCas9,591.0
SpCas9,453.0
SpCas9,301.0
SpCas9,287.0
SpCas9,258.0
SpCas9,160.0
SpCas9,131.0
SpCas9,126.0
SpCas9,106.0
SpCas9,97.0
SpCas9,83.0
SpCas9,76.0
SpCas9,61.0
SpCas9,52.0
SpCas9,39.0
SpCas9,37.0
SpCas9,33.0
SpCas9,28.0
SpCas9,26.0
SpCas9,24.0
SpCas9,24.0
SpCas9,11.0
SpCas9,10.0
SpCas9,10.0
SpCas9,6.0
SpCas9,719.0
SpCas9,3247.0
SpCas9,3005.0
SpCas9,2654.0
SpCas9,2332.0
SpCas9,2237.0
SpCas9,1949.0
SpCas9,1521.0
SpCas9,1453.0
SpCas9,1398.0
SpCas9,1382.0
SpCas9,1342.0
SpCas9,1215.0
SpCas9,1189.0
SpCas9,1155.0
SpCas9,1140.0
SpCas9,1079.0
SpCas9,1031.0
SpCas9,1020.0
SpCas9,1011.0
SpCas9,969.0
SpCas9,865.0
SpCas9,858.0
SpCas9,775.0
SpCas9,742.0
SpCas9,693.0
SpCas9,687.0
SpCas9,664.0
SpCas9,651.0
SpCas9,640.0
SpCas9,639.0
SpCas9,626.0
SpCas9,619.0
SpCas9,589.0
SpCas9,569.0
SpCas9,568.0
SpCas9,543.0
SpCas9,541.0
SpCas9,522.0
SpCas9,489.0
SpCas9,453.0
SpCas9,420.0
SpCas9,355.0
SpCas9,331.0
SpCas9,319.0
SpCas9,313.0
SpCas9,300.0
SpCas9,294.0
SpCas9,289.0
SpCas9,275.0
SpCas9,268.0
SpCas9,258.0
SpCas9,255.0
SpCas9,237.0
SpCas9,231.0
SpCas9,215.0
SpCas9,210.0
SpCas9,193.0
SpCas9,179.0
SpCas9,177.0
SpCas9,177.0
SpCas9,171.0
SpCas9,161.0
SpCas9,160.0
SpCas9,156.0
SpCas9,155.0
SpCas9,148.0
SpCas9,147.0
SpCas9,146.0
SpCas9,142.0
SpCas9,138.0
SpCas9,127.0
SpCas9,123.0
SpCas9,122.0
SpCas9,117.0
SpCas9,114.0
SpCas9,113.0
SpCas9,104.0
SpCas9,99.0
SpCas9,97.0
SpCas9,93.0
SpCas9,85.0
SpCas9,83.0
SpCas9,75.0
SpCas9,73.0
SpCas9,72.0
SpCas9,69.0
SpCas9,68.0
SpCas9,64.0
SpCas9,64.0
SpCas9,64.0
SpCas9,60.0
SpCas9,58.0
SpCas9,56.0
SpCas9,55.0
SpCas9,44.0
SpCas9,44.0
SpCas9,40.0
SpCas9,40.0
SpCas9,36.0
SpCas9,35.0
SpCas9,33.0
SpCas9,33.0
SpCas9,32.0
SpCas9,30.0
SpCas9,29.0
SpCas9,25.0
SpCas9,21.0
SpCas9,20.0
SpCas9,19.0
SpCas9,19.0
SpCas9,19.0
SpCas9,19.0
SpCas9,18.0
SpCas9,18.0
SpCas9,18.0
SpCas9,18.0
SpCas9,17.0
SpCas9,13.0
SpCas9,13.0
SpCas9,12.0
SpCas9,10.0
SpCas9,8.0
SpCas9,8.0
SpCas9,7.0
SpCas9,7.0
SpCas9,7.0
SpCas9,6.0
SpCas9,6.0
SpCas9,6.0
SpCas9,5.0
SpCas9,5.0
SpCas9,4.0
SpCas9,3.0
SpCas9,3.0
SpCas9,112.0
SpCas9,2056.0
SpCas9,1304.0
SpCas9,967.0
SpCas9,798.0
SpCas9,616.0
SpCas9,255.0
SpCas9,153.0
SpCas9,53.0
SpCas9,32.0
SpCas9,27.0
SpCas9,25.0
SpCas9,11.0
SpCas9-HF1,879.0
SpCas9-HF1,274.0
SpCas9-HF1,272.0
SpCas9-HF1,1374.0
SpCas9-HF1,2894.0
SpCas9-HF1,884.0
SpCas9-HF1,3792.0
SpCas9-HF1,2512.0
SpCas9-HF1,2395.0
SpCas9-HF1,787.0
SpCas9-HF1,783.0
SpCas9-HF1,770.0
SpCas9-HF1,718.0
SpCas9-HF1,483.0
SpCas9-HF1,412.0
SpCas9-HF1,404.0
SpCas9-HF1,316.0
SpCas9-HF1,240.0
SpCas9-HF1,231.0
SpCas9-HF1,187.0
SpCas9-HF1,185.0
SpCas9-HF1,138.0
SpCas9-HF1,98.0
SpCas9-HF1,89.0
SpCas9-HF1,85.0
SpCas9-HF1,76.0
SpCas9-HF1,31.0
SpCas9-HF1,26.0
SpCas9-HF1,18.0
SpCas9-HF1,15.0
SpCas9-HF1,9.0
SpCas9-HF1,433.0
SpCas9-HF1,811.0
eSpCas9(1.1),542.0
eSpCas9(1.1),669.0
eSpCas9(1.1),1219.0
eSpCas9(1.1),1258.0
eSpCas9(1.1),1036.0
eSpCas9(1.1),786.0
eSpCas9(1.1),4137.0
eSpCas9(1.1),2824.0
eSpCas9(1.1),1972.0
eSpCas9(1.1),1732.0
eSpCas9(1.1),1538.0
eSpCas9(1.1),1272.0
eSpCas9(1.1),1231.0
eSpCas9(1.1),934.0
eSpCas9(1.1),665.0
eSpCas9(1.1),512.0
eSpCas9(1.1),428.0
eSpCas9(1.1),398.0
eSpCas9(1.1),261.0
eSpCas9(1.1),249.0
eSpCas9(1.1),162.0
eSpCas9(1.1),76.0
eSpCas9(1.1),36.0
eSpCas9(1.1),28.0
eSpCas9(1.1),12.0
eSpCas9(1.1),9.0
eSpCas9(1.1),494.0
eSpCas9(1.1),402.0
HypaCas9,802.0
HypaCas9,969.0
HypaCas9,68.0
HypaCas9,2257.0
HypaCas9,409.0
HypaCas9,1065.0
